ID,FechaConsulta,Fuente,Ref,Municipio,Barrio,Precio,Habitaciones,Banos,Area,TipoArrendador,Arrendador,Contacto,URL,Latitud,Longitud,LatitudBaseSector,LongitudBaseSector,PrecisionUbicacion,DistClinicaKm,EstacionMetro,LineaMetro,DistMetroKm,DentroPresupuesto,CumplePerfil,Score,Prioridad,Recomendacion,GoogleMaps,Notas
148,2026-07-09,Rentola,apartamento-en-arriendo-en-medellin-en-los-colores-389441-2-450-000-p2de20e,Medellin,Medellín,2450000,3,,60,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-en-medellin-en-los-colores-389441-2-450-000-p2de20e,6.26485,-75.59431,6.26485,-75.59431,Coordenada exacta del aviso,1.35,Floresta,B,0.95,Si,Si,79.1,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.26485,-75.59431","[URL EXACTA] Medellín; 3 hab, None baños, 60 m² [Rentola] Los Colores, Antioquia, Colombia"
149,2026-07-09,Rentola,apartamento-en-arriendo-p75965a,Medellin,Medellín,1800000,2,,46,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-p75965a,6.2501048,-75.5680187,6.2501048,-75.5680187,Coordenada exacta del aviso,2.09,Estadio,B,1.8,Si,Si,72.6,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2501048,-75.5680187","[URL EXACTA] Medellín; 2 hab, None baños, 46 m² [Rentola] Comuna 10 - La Candelaria, Medellín, Valle de Aburrá, Colombia"
150,2026-07-09,Rentola,apartamento-en-robledo-en-arriendo-paeb56e,Medellin,Medellín,1500000,2,,50,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-robledo-en-arriendo-paeb56e,6.2834283,-75.5954493,6.2834283,-75.5954493,Coordenada exacta del aviso,3.22,Caribe,A,2.75,Si,Si,62.7,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2834283,-75.5954493","[URL EXACTA] Medellín; 2 hab, None baños, 50 m² [Rentola] Roblealto, Calle 76 #89C-52, Comuna 7 - Robledo, 050041 Medellín, ANT, Colombia"
151,2026-07-09,Rentola,casa-en-arriendo-medellin-p62ef2a,Medellin,Medellín,2400000,3,,130,Por validar,Por validar,Ver portal,https://rentola.com/listings/casa-en-arriendo-medellin-p62ef2a,6.2499391,-75.5779405,6.2499391,-75.5779405,Coordenada exacta del aviso,1.12,Estadio,B,0.75,Si,Si,81.6,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2499391,-75.5779405","[URL EXACTA] Medellín; 3 hab, None baños, 130 m² [Rentola] Calle 46, Comuna 10 - La Candelaria, 050015 Medellín, ANT, Colombia"
152,2026-07-09,Rentola,apartamento-en-arriendo-pe7a33d,Medellin,Medellín,1850000,3,,60,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-pe7a33d,6.2585331,-75.5512674,6.2585331,-75.5512674,Coordenada exacta del aviso,3.85,Caribe,A,3.15,Si,Si,56.3,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2585331,-75.5512674","[URL EXACTA] Medellín; 3 hab, None baños, 60 m² [Rentola] Comuna 8 - Villa Hermosa, 050013 Medellín, ANT, Colombia"
153,2026-07-09,Rentola,apartaestudio-en-arriendo-manrique-central-no-1-p975a94,Medellin,Medellín,1600000,1,,22,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-manrique-central-no-1-p975a94,6.2642951,-75.5586135,6.2642951,-75.5586135,Coordenada exacta del aviso,3.16,Caribe,A,2.13,Si,No,67.5,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2642951,-75.5586135","[URL EXACTA] Medellín; 1 hab, None baños, 22 m² [Rentola] Calle 68, Comuna 4 - Aranjuez, 050010 Medellín, ANT, Colombia"
154,2026-07-09,Rentola,studio-for-rent-in-alfonso-lopez-p2883f1,Medellin,Medellín,650000,1,,27,Por validar,Por validar,Ver portal,https://rentola.com/listings/studio-for-rent-in-alfonso-lopez-p2883f1,6.2835493,-75.5761852,6.2835493,-75.5761852,Coordenada exacta del aviso,3.25,Caribe,A,0.76,Si,No,81.7,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2835493,-75.5761852","[URL EXACTA] Medellín; 1 hab, None baños, 27 m² [Rentola] Calle 91A, Comuna 5 - Castilla, 050040 Medellín, ANT, Colombia"
155,2026-07-09,Rentola,apartaestudio-en-arriendo-laureles-p7d5813,Medellin,Medellín,2000000,1,,30,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-laureles-p7d5813,6.2478,-75.5894112,6.2478,-75.5894112,Coordenada exacta del aviso,0.99,Suramericana,B,0.6,Si,No,84.7,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2478,-75.5894112","[URL EXACTA] Medellín; 1 hab, None baños, 30 m² [Rentola] Dulce Poison, Calle 42 70-39, Comuna 11 - Laureles-Estadio, 050031 Medellín, ANT, Colombia"
156,2026-07-09,Rentola,apartamento-en-arriendo-pea3053,Medellin,Medellín,1800000,3,,60,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-pea3053,6.2949518,-75.6076527,6.2949518,-75.6076527,Coordenada exacta del aviso,4.95,Floresta,B,4.14,Si,Si,45.3,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2949518,-75.6076527","[URL EXACTA] Medellín; 3 hab, None baños, 60 m² [Rentola] San Cristóbal, 050036 Medellín, ANT, Colombia"
157,2026-07-09,Rentola,apartamento-en-alquiler-loma-de-los-bernal-pb893c8,Medellin,Medellín,2600000,1,,50,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-alquiler-loma-de-los-bernal-pb893c8,6.2191309,-75.6078078,6.2191309,-75.6078078,Coordenada exacta del aviso,4.76,Poblado,A,3.39,Si,No,48.8,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2191309,-75.6078078","[URL EXACTA] Medellín; 1 hab, None baños, 50 m² [Rentola] Calle 8, Comuna 16 - Belén, 050026 Medellín, ANT, Colombia"
158,2026-07-09,Rentola,antioquia-medellin-calasanz-pa6a292,Medellin,Medellín,2250000,3,,60,Por validar,Por validar,Ver portal,https://rentola.com/listings/antioquia-medellin-calasanz-pa6a292,6.2707317,-75.6029229,6.2707317,-75.6029229,Coordenada exacta del aviso,2.49,Floresta,B,1.4,Si,Si,72.9,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2707317,-75.6029229","[URL EXACTA] Medellín; 3 hab, None baños, 60 m² [Rentola] unnamed road, Comuna 13 - San Javier, 050035 Medellín, ANT, Colombia"
159,2026-07-09,Rentola,casa-en-arriendo-urbanizacion-coopava-p60206e,Medellin,Medellín,1500000,2,,60,Por validar,Por validar,Ver portal,https://rentola.com/listings/casa-en-arriendo-urbanizacion-coopava-p60206e,6.2244071,-75.5836645,6.2244071,-75.5836645,Coordenada exacta del aviso,3.52,Industriales,A,1.09,Si,Si,75.1,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2244071,-75.5836645","[URL EXACTA] Medellín; 2 hab, None baños, 60 m² [Rentola] Calle 23, Comuna 15 - Guayabal, 050024 Medellín, ANT, Colombia"
160,2026-07-09,Rentola,apartaestudio-en-arriendo-san-bernardo-p117796,Medellin,Medellín,1550000,1,,50,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-san-bernardo-p117796,6.226936,-75.5927017,6.226936,-75.5927017,Coordenada exacta del aviso,3.32,Industriales,A,1.97,Si,No,68.5,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.226936,-75.5927017","[URL EXACTA] Medellín; 1 hab, None baños, 50 m² [Rentola] Carrera 71A, Comuna 16 - Belén, 050025 Medellín, ANT, Colombia"
161,2026-07-09,Rentola,apartment-for-rent-in-bello-p0990e4,Medellin,Medellín,2400000,3,,58,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartment-for-rent-in-bello-p0990e4,6.24964,-75.5906532,6.24964,-75.5906532,Coordenada exacta del aviso,0.87,Suramericana,B,0.47,Si,Si,84.6,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.24964,-75.5906532","[URL EXACTA] Medellín; 3 hab, None baños, 58 m² [Rentola] Calle 44 C, Comuna 11 - Laureles-Estadio, 050031 Medellín, ANT, Colombia"
162,2026-07-09,Rentola,apartamento-en-arriendo-en-boston-cod-10662-p2672d8,Medellin,Medellín,1850000,2,,63,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-en-boston-cod-10662-p2672d8,6.2553212,-75.5531265,6.2553212,-75.5531265,Coordenada exacta del aviso,3.63,Caribe,A,3.29,Si,Si,55.8,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2553212,-75.5531265","[URL EXACTA] Medellín; 2 hab, None baños, 63 m² [Rentola] Calle 64, Comuna 8 - Villa Hermosa, 050012 Medellín, ANT, Colombia"
163,2026-07-09,Rentola,apartamento-en-arriendo-en-medellin-en-belen-388973-2-300-000-pfdd51c,Medellin,Medellín,2300000,3,,60,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-en-medellin-en-belen-388973-2-300-000-pfdd51c,6.2340799,-75.5962037,6.2340799,-75.5962037,Coordenada exacta del aviso,2.69,Suramericana,B,2.29,Si,Si,65.0,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2340799,-75.5962037","[URL EXACTA] Medellín; 3 hab, None baños, 60 m² [Rentola] Iglesia Renaciendo en Cristo, Carrera 76, Comuna 16 - Belén, 050030 Medellín, ANT, Colombia"
164,2026-07-09,Rentola,antioquia-medellin-la-candelaria-p6d16b7,Medellin,Medellín,2200000,3,,48,Por validar,Por validar,Ver portal,https://rentola.com/listings/antioquia-medellin-la-candelaria-p6d16b7,6.2476373,-75.565815,6.2476373,-75.565815,Coordenada exacta del aviso,2.42,Estadio,B,2.1,Si,Si,67.7,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2476373,-75.565815","[URL EXACTA] Medellín; 3 hab, None baños, 48 m² [Rentola] Metroplús, Comuna 10 - La Candelaria, 050012 Medellín, ANT, Colombia"
165,2026-07-09,Rentola,apartamento-en-arriendo-p17d70f,Medellin,Medellín,2280000,3,,72,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-p17d70f,6.2480409,-75.5576218,6.2480409,-75.5576218,Coordenada exacta del aviso,3.26,Industriales,A,2.86,Si,Si,58.8,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2480409,-75.5576218","[URL EXACTA] Medellín; 3 hab, None baños, 72 m² [Rentola] Comuna 10 - La Candelaria, 050013 Medellín, ANT, Colombia"
166,2026-07-09,Rentola,apartaestudio-en-arriendo-san-bernardo-p05324d,Medellin,Medellín,1833000,1,,35,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-san-bernardo-p05324d,6.2277742,-75.5935862,6.2277742,-75.5935862,Coordenada exacta del aviso,3.25,Industriales,A,2.06,Si,No,66.9,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2277742,-75.5935862","[URL EXACTA] Medellín; 1 hab, None baños, 35 m² [Rentola] Carrera 73, Comuna 16 - Belén, 050025 Medellín, ANT, Colombia"
167,2026-07-09,Rentola,apartment-for-rent-in-copacabana-p18ef22,Medellin,Medellín,1500000,2,,47,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartment-for-rent-in-copacabana-p18ef22,6.24964,-75.5906532,6.24964,-75.5906532,Coordenada exacta del aviso,0.87,Suramericana,B,0.47,Si,Si,88.0,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.24964,-75.5906532","[URL EXACTA] Medellín; 2 hab, None baños, 47 m² [Rentola] Calle 44 C, Comuna 11 - Laureles-Estadio, 050031 Medellín, ANT, Colombia"
168,2026-07-09,Rentola,apartaestudio-en-arriendo-bosques-de-san-pablo-pd921e4,Medellin,Medellín,1000000,1,,15,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-bosques-de-san-pablo-pd921e4,6.2753375,-75.5809459,6.2753375,-75.5809459,Coordenada exacta del aviso,2.22,Caribe,A,1.17,Si,No,80.2,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2753375,-75.5809459","[URL EXACTA] Medellín; 1 hab, None baños, 15 m² [Rentola] Carrera 71, Comuna 7 - Robledo, 050040 Medellín, ANT, Colombia"
169,2026-07-09,Rentola,house-for-rent-in-floresta-p082f01,Medellin,Medellín,2000000,2,,50,Por validar,Por validar,Ver portal,https://rentola.com/listings/house-for-rent-in-floresta-p082f01,6.2592829,-75.603515,6.2592829,-75.603515,Coordenada exacta del aviso,1.97,Floresta,B,0.4,Si,Si,83.4,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2592829,-75.603515","[URL EXACTA] Medellín; 2 hab, None baños, 50 m² [Rentola] Carrera 86, Comuna 12 - La América, 050035 Medellín, ANT, Colombia"
170,2026-07-09,Rentola,apartaestudio-en-arriendo-calasanz-p08eca2,Medellin,Medellín,1500000,1,,30,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-calasanz-p08eca2,6.2640975,-75.5992826,6.2640975,-75.5992826,Coordenada exacta del aviso,1.72,Floresta,B,0.63,Si,No,84.2,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2640975,-75.5992826","[URL EXACTA] Medellín; 1 hab, None baños, 30 m² [Rentola] Calle 50, Comuna 12 - La América, 050035 Medellín, ANT, Colombia"
171,2026-07-09,Rentola,espectacular-apartaestudio-en-arriendo-sector-boston-cod-29850-pb1c4fb,Medellin,Medellín,1400000,1,,45,Por validar,Por validar,Ver portal,https://rentola.com/listings/espectacular-apartaestudio-en-arriendo-sector-boston-cod-29850-pb1c4fb,6.2480409,-75.5576218,6.2480409,-75.5576218,Coordenada exacta del aviso,3.26,Industriales,A,2.86,Si,No,62.1,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2480409,-75.5576218","[URL EXACTA] Medellín; 1 hab, None baños, 45 m² [Rentola] Comuna 10 - La Candelaria, 050013 Medellín, ANT, Colombia"
172,2026-07-09,Rentola,apartamento-en-arriendo-en-medellin-en-san-german-389084-2-550-000-p2a3048,Medellin,Medellín,2550000,1,,55,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-en-medellin-en-san-german-389084-2-550-000-p2a3048,6.26804,-75.58697,6.26804,-75.58697,Coordenada exacta del aviso,1.34,Suramericana,B,1.68,Si,No,73.0,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.26804,-75.58697","[URL EXACTA] Medellín; 1 hab, None baños, 55 m² [Rentola] San Germán, Antioquia, Colombia"
173,2026-07-09,Rentola,apartamento-para-arriendo-codigo-4029-pd0ad24,Medellin,Medellín,2500000,4,,110,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-para-arriendo-codigo-4029-pd0ad24,6.2229218,-75.5793099,6.2229218,-75.5793099,Coordenada exacta del aviso,3.75,Industriales,A,0.83,Si,Si,72.7,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2229218,-75.5793099","[URL EXACTA] Medellín; 4 hab, None baños, 110 m² [Rentola] Carrera 52, Comuna 15 - Guayabal, 050021 Medellín, ANT, Colombia"
174,2026-07-09,Rentola,apartaestudio-en-arriendo-bosques-de-san-pablo-pf1b4a5,Medellin,Medellín,900000,1,,10,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-bosques-de-san-pablo-pf1b4a5,6.2753375,-75.5809459,6.2753375,-75.5809459,Coordenada exacta del aviso,2.22,Caribe,A,1.17,Si,No,80.6,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2753375,-75.5809459","[URL EXACTA] Medellín; 1 hab, None baños, 10 m² [Rentola] Carrera 71, Comuna 7 - Robledo, 050040 Medellín, ANT, Colombia"
175,2026-07-09,Rentola,apartment-for-rent-in-san-antonio-de-prado-p446f08,Medellin,Medellín,1400000,3,,90,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartment-for-rent-in-san-antonio-de-prado-p446f08,6.24964,-75.5906532,6.24964,-75.5906532,Coordenada exacta del aviso,0.87,Suramericana,B,0.47,Si,Si,88.4,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.24964,-75.5906532","[URL EXACTA] Medellín; 3 hab, None baños, 90 m² [Rentola] Calle 44 C, Comuna 11 - Laureles-Estadio, 050031 Medellín, ANT, Colombia"
176,2026-07-09,Rentola,apartaestudio-en-arriendo-fatima-p36347a,Medellin,Medellín,1600000,1,,20,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-fatima-p36347a,6.2388346,-75.5847207,6.2388346,-75.5847207,Coordenada exacta del aviso,1.91,Industriales,A,1.53,Si,No,76.0,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2388346,-75.5847207","[URL EXACTA] Medellín; 1 hab, None baños, 20 m² [Rentola] Calle 32F, Comuna 16 - Belén, 050030 Medellín, ANT, Colombia"
177,2026-07-09,Rentola,antioquia-medellin-barichara-pd6a758,Medellin,Medellín,1100000,2,,40,Por validar,Por validar,Ver portal,https://rentola.com/listings/antioquia-medellin-barichara-pd6a758,6.2476373,-75.565815,6.2476373,-75.565815,Coordenada exacta del aviso,2.42,Estadio,B,2.1,Si,Si,71.8,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2476373,-75.565815","[URL EXACTA] Medellín; 2 hab, None baños, 40 m² [Rentola] Metroplús, Comuna 10 - La Candelaria, 050012 Medellín, ANT, Colombia"
178,2026-07-09,Rentola,apartamento-belen-la-gloria-2-piso-pd90c80,Medellin,Medellín,2400000,3,,110,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-belen-la-gloria-2-piso-pd90c80,6.2337005,-75.5957274,6.2337005,-75.5957274,Coordenada exacta del aviso,2.7,Suramericana,B,2.31,Si,Si,64.4,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2337005,-75.5957274","[URL EXACTA] Medellín; 3 hab, None baños, 110 m² [Rentola] Calle 32, Comuna 16 - Belén, 050030 Medellín, ANT, Colombia"
179,2026-07-09,Rentola,studio-for-rent-in-la-america-p13ae8f,Medellin,Medellín,1900000,1,,43,Por validar,Por validar,Ver portal,https://rentola.com/listings/studio-for-rent-in-la-america-p13ae8f,6.24964,-75.5906532,6.24964,-75.5906532,Coordenada exacta del aviso,0.87,Suramericana,B,0.47,Si,No,86.5,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.24964,-75.5906532","[URL EXACTA] Medellín; 1 hab, None baños, 43 m² [Rentola] Calle 44 C, Comuna 11 - Laureles-Estadio, 050031 Medellín, ANT, Colombia"
180,2026-07-09,Rentola,apartamento-en-arriendo-carlos-e-restrepo-p26a327,Medellin,Medellín,2000000,2,,70,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-carlos-e-restrepo-p26a327,6.2566595,-75.5768827,6.2566595,-75.5768827,Coordenada exacta del aviso,1.01,Estadio,B,0.89,Si,Si,82.3,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2566595,-75.5768827","[URL EXACTA] Medellín; 2 hab, None baños, 70 m² [Rentola] 9, Carrera 63A 52 70, Comuna 11 - Laureles-Estadio, 050010 Medellín, ANT, Colombia"
181,2026-07-09,Rentola,apartamento-en-arriendo-en-barrio-cristobal-medellin-p4b892a,Medellin,Medellín,2530000,2,,80,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-en-barrio-cristobal-medellin-p4b892a,6.2472569,-75.6120842,6.2472569,-75.6120842,Coordenada exacta del aviso,3.04,Floresta,B,1.83,Si,Si,66.7,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2472569,-75.6120842","[URL EXACTA] Medellín; 2 hab, None baños, 80 m² [Rentola] Calle 35D, Comuna 12 - La América, 050033 Medellín, ANT, Colombia"
182,2026-07-09,Rentola,apartaestudio-en-arriendo-laureles-nogal-pf098e1,Medellin,Medellín,1700000,1,,45,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-laureles-nogal-pf098e1,6.236897,-75.605008,6.236897,-75.605008,Coordenada exacta del aviso,2.99,Floresta,B,2.47,Si,No,64.9,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.236897,-75.605008","[URL EXACTA] Medellín; 1 hab, None baños, 45 m² [Rentola] Calle 32E, Comuna 16 - Belén, 050032 Medellín, ANT, Colombia"
183,2026-07-09,Rentola,apartamento-en-arriendo-p4e8b4b,Medellin,Medellín,1500000,2,,68,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-p4e8b4b,6.283605,-75.5813456,6.283605,-75.5813456,Coordenada exacta del aviso,3.11,Caribe,A,1.25,Si,Si,75.0,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.283605,-75.5813456","[URL EXACTA] Medellín; 2 hab, None baños, 68 m² [Rentola] Comuna 7 - Robledo, 050040 Medellín, ANT, Colombia"
184,2026-07-09,Rentola,casa-en-arriendo-belen-p376b0e,Medellin,Medellín,2500000,3,,130,Por validar,Por validar,Ver portal,https://rentola.com/listings/casa-en-arriendo-belen-p376b0e,6.2225453,-75.594248,6.2225453,-75.594248,Coordenada exacta del aviso,3.83,Poblado,A,2.14,Si,Si,62.0,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2225453,-75.594248","[URL EXACTA] Medellín; 3 hab, None baños, 130 m² [Rentola] Carrera 72, Comuna 16 - Belén, 050025 Medellín, ANT, Colombia"
185,2026-07-09,Rentola,apartamento-en-arriendo-calasanz-p792ba0,Medellin,Medellín,1500000,2,,45,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-calasanz-p792ba0,6.2691871,-75.6004933,6.2691871,-75.6004933,Coordenada exacta del aviso,2.17,Floresta,B,1.19,Si,Si,78.3,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2691871,-75.6004933","[URL EXACTA] Medellín; 2 hab, None baños, 45 m² [Rentola] Carrera 85D, Comuna 13 - San Javier, 050035 Medellín, ANT, Colombia"
186,2026-07-09,Rentola,apartment-for-rent-in-laureles-occidente-medellin-p322208,Medellin,Medellín,2300000,2,,65,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartment-for-rent-in-laureles-occidente-medellin-p322208,6.246322,-75.590452,6.246322,-75.590452,Coordenada exacta del aviso,1.18,Suramericana,B,0.79,Si,Si,81.5,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.246322,-75.590452","[URL EXACTA] Medellín; 2 hab, None baños, 65 m² [Rentola] Uno mas uno, Circular 4 71-03, Comuna 11 - Laureles-Estadio, 050031 Medellín, ANT, Colombia"
187,2026-07-09,Rentola,apartaestudio-en-arriendo-bosques-de-san-pablo-p9b9d34,Medellin,Medellín,1231000,1,,33,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-bosques-de-san-pablo-p9b9d34,6.2753581,-75.5810064,6.2753581,-75.5810064,Coordenada exacta del aviso,2.22,Caribe,A,1.18,Si,No,79.3,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2753581,-75.5810064","[URL EXACTA] Medellín; 1 hab, None baños, 33 m² [Rentola] Calle 77E, Comuna 7 - Robledo, 050040 Medellín, ANT, Colombia"
188,2026-07-09,Rentola,apartaestudio-en-arriendo-barrio-cristobal-pcbd997,Medellin,Medellín,1750000,1,,40,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-barrio-cristobal-pcbd997,6.2478474,-75.6096099,6.2478474,-75.6096099,Coordenada exacta del aviso,2.76,Floresta,B,1.59,Si,No,72.4,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2478474,-75.6096099","[URL EXACTA] Medellín; 1 hab, None baños, 40 m² [Rentola] Carrera 88, Comuna 12 - La América, 050032 Medellín, ANT, Colombia"
189,2026-07-09,Rentola,casa-en-arriendo-belen-la-gloria-medellin-pb9295a,Medellin,Medellín,2100000,3,,65,Por validar,Por validar,Ver portal,https://rentola.com/listings/casa-en-arriendo-belen-la-gloria-medellin-pb9295a,6.2248977,-75.60188,6.2248977,-75.60188,Coordenada exacta del aviso,3.88,Poblado,A,3.0,Si,Si,56.5,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2248977,-75.60188","[URL EXACTA] Medellín; 3 hab, None baños, 65 m² [Rentola] SIJIN Ministerio de Defensa Policia Nacional Sede Belén, Calle 19A, Comuna 16 - Belén, 050025 Medellín, ANT, Colombia"
190,2026-07-09,Rentola,apartamento-en-arriendo-san-pablo-p9066af,Medellin,Medellín,2100000,2,,55,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-san-pablo-p9066af,6.2212943,-75.5814141,6.2212943,-75.5814141,Coordenada exacta del aviso,3.89,Poblado,A,1.1,Si,Si,71.6,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2212943,-75.5814141","[URL EXACTA] Medellín; 2 hab, None baños, 55 m² [Rentola] Calle 18 52-142, Comuna 15 - Guayabal, 050024 Medellín, ANT, Colombia"
191,2026-07-09,Rentola,apartamento-para-arriendo-codigo-3923-p68ded7,Medellin,Medellín,2600000,2,,85,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-para-arriendo-codigo-3923-p68ded7,6.2380398,-75.6000914,6.2380398,-75.6000914,Coordenada exacta del aviso,2.53,Suramericana,B,2.13,Si,Si,65.6,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2380398,-75.6000914","[URL EXACTA] Medellín; 2 hab, None baños, 85 m² [Rentola] El Nogal, Comuna 11 - Laureles-Estadio, Medellín, Valle de Aburrá, Colombia"
192,2026-07-09,Rentola,apartamento-en-arriendo-medellin-medellin-pc179c5,Medellin,Medellín,2300000,1,,47,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-medellin-medellin-pc179c5,6.2322952,-75.5918451,6.2322952,-75.5918451,Coordenada exacta del aviso,2.71,Industriales,A,1.9,Si,No,68.0,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2322952,-75.5918451","[URL EXACTA] Medellín; 1 hab, None baños, 47 m² [Rentola] Calle 30A, Comuna 16 - Belén, 050030 Medellín, ANT, Colombia"
193,2026-07-09,Rentola,casa-en-arriendo-guayabal-medellin-p2093a8,Medellin,Medellín,2000000,2,,70,Por validar,Por validar,Ver portal,https://rentola.com/listings/casa-en-arriendo-guayabal-medellin-p2093a8,6.2212943,-75.5814141,6.2212943,-75.5814141,Coordenada exacta del aviso,3.89,Poblado,A,1.1,Si,Si,72.0,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2212943,-75.5814141","[URL EXACTA] Medellín; 2 hab, None baños, 70 m² [Rentola] Calle 18 52-142, Comuna 15 - Guayabal, 050024 Medellín, ANT, Colombia"
